ID_MAXIMO,Route,Order,Name,Dova_code,Night_shift,longitude,latitude,ID,abri,n_in_run,Type_halte
HLS0338,49.0,7.0,Brasserhoutweg/Elzenbroeklaan,NL:Q:42073401,1,4.388105,52.034351,588,0.0,1,Bushalte
HLT5940,49.0,4.0,Laan van Hoornwijk 260,NL:Q:32005940,1,4.36783926710515,52.0407609622897,589,1.0,2,Tramhalte
HLT5941,49.0,11.0,Laan van Hoornwijk 260,NL:Q:32005941,1,4.36743733488465,52.0411287183752,590,0.0,2,Tramhalte
HLT5938,49.0,3.0,Laan van Hoornwijk/Laan van Ypenburg,NL:Q:32005938,1,4.3615932837446,52.0440739277502,591,1.0,1,Tramhalte
HLT5939,26.0,19.0,Laan van Hoornwijk/Laan van Ypenburg,NL:Q:32005939,1,4.36031850539207,52.044868213384,592,1.0,1,Tramhalte
HLT5937,50.0,14.0,Laan van Hoornwijk/Laan van Ypenburg,NL:Q:32005937,1,4.35233259526228,52.0482090258573,593,1.0,1,Tramhalte
HLT5936,49.0,2.0,Laan van Hoornwijk/Laan van Ypenburg,NL:Q:32005936,1,4.35280559065153,52.048052673653,594,1.0,1,Tramhalte
HLS0168,49.0,1.0,Laan van hoornwijk/Laan van Zuidhorn,NL:Q:42015801,1,4.352741,52.047906,595,1.0,1,Bushalte
HLT0906,28.0,9.0,Scheveningseweg/Frankenslag,NL:Q:32000906,1,4.28167144043432,52.0998758451442,596,0.0,1,Tramhalte
HLT0907,28.0,8.0,Scheveningseweg/Frankenslag,NL:Q:32000907,1,4.28184197331151,52.0995644838139,597,0.0,1,Tramhalte
HLT0723,38.0,16.0,Scheveningseweg 249,NL:Q:32000723,1,4.27914374915143,52.1019367627641,598,0.0,1,Tramhalte
HLT0722,28.0,10.0,Scheveningseweg 249,NL:Q:32000722,1,4.27932271109937,52.1016326303442,599,0.0,1,Tramhalte
HLT0716,28.0,11.0,Duinstraat 25,NL:Q:32000716,1,4.27392447645498,52.1015287836448,600,1.0,1,Tramhalte
HLT0717,28.0,12.0,Duinstraat 25,NL:Q:32000717,1,4.27371902070202,52.1016904376426,601,1.0,1,Tramhalte
HLT0710,28.0,13.0,Jacob pronkstraat 158,NL:Q:32000710,1,4.270935,52.104211,602,1.0,1,Tramhalte
HLT0711,28.0,14.0,Jacob pronkstraat 158,NL:Q:32000711,1,4.27093,52.104436,603,0.0,1,Tramhalte
HLT0736,28.0,15.0,Jacob pronkstraat 158,NL:Q:32000736,1,4.271254,52.106075,604,0.0,1,Tramhalte
HLT0701,38.0,15.0,Jacob pronkstraat 158,NL:Q:32000701,1,4.270413,52.106426,605,1.0,1,Tramhalte
HLT0221,38.0,1.0,Gentsestraat 85,NL:Q:32000221,1,4.29012867864292,52.1105794052888,606,1.0,1,Bushalte
HLT0745,31.0,8.0,Jurriaan Kokstraat 238,NL:Q:32000745,1,4.2644454550736,52.0928347556753,607,0.0,1,Bushalte
HLT0746,38.0,17.0,Jurriaan Kokstraat 238,NL:Q:32000746,1,4.27673247155075,52.1039382008905,608,1.0,1,Bushalte
HLT0715,38.0,19.0,Jurian kokstraat 292,NL:Q:32000715,1,4.27702886179348,52.1044182310727,609,1.0,1,Tramhalte
HLT0714,38.0,18.0,Jurian kokstraat 292,NL:Q:32000714,1,4.2767961160547,52.104092290617,610,1.0,1,Tramhalte
HLT0708,38.0,2.0,Circusplein 50,NL:Q:32000708,1,4.28437524751412,52.1102425459662,611,1.0,2,Tramhalte
HLT0728,28.0,20.0,Nieuwe parklaan 101,NL:Q:32000728,1,4.28898094852457,52.1075265829005,612,1.0,1,Tramhalte
HLT0729,28.0,21.0,Nieuwe parklaan 101,NL:Q:32000729,1,4.289415872569,52.1073999838487,613,1.0,1,Tramhalte
HLT0303,41.0,2.0,Nieuwe parklaan 48C,NL:Q:32000303,1,4.297212,52.101751,614,1.0,1,Tramhalte
HLT0304,41.0,1.0,Nieuwe parklaan 48C,NL:Q:32000304,1,4.297435,52.101565,615,0.0,1,Tramhalte
HLT0602,31.0,1.0,George Maduroplein 1,NL:Q:32000602,1,4.29986355533555,52.0993685632631,616,1.0,1,Tramhalte
HLT0601,41.0,9.0,Koninginnegracht/Dokter Aletta Jacobsweg,NL:Q:32000601,1,4.30155820385778,52.0986016936277,617,1.0,2,Tramhalte
HLT0505,41.0,10.0,Koninginnegracht 101,NL:Q:32000505,1,4.30769222493858,52.0948443323932,618,1.0,1,Tramhalte
HLT0506,41.0,11.0,Koninginnegracht 101,NL:Q:32000506,1,4.30794017014534,52.0947297501334,619,0.0,1,Tramhalte
HLT0513,41.0,12.0,Koninginnegracht 78,NL:Q:32000513,1,4.30954656868491,52.0928694036857,620,1.0,1,Tramhalte
HLT0514,41.0,13.0,Koninginnegracht 76,NL:Q:32000514,1,4.31008613499564,52.0920374865939,621,1.0,1,Tramhalte
HLT0519,41.0,14.0,Koninginnegracht 40,NL:Q:32000519,1,4.31178690655662,52.0901285346242,622,1.0,1,Tramhalte
HLT0520,41.0,15.0,Koninginnegracht 34,NL:Q:32000520,1,4.31229599981853,52.0893832521457,623,1.0,1,Tramhalte
HLT2309,41.0,16.0,Koninginnegracht 16,NL:Q:32002309,1,4.31382369622152,52.0877102624311,624,1.0,1,Tramhalte
HLT2310,41.0,17.0,Koninginnegracht 12,NL:Q:32002310,1,4.31426498328405,52.0869547341402,625,1.0,1,Tramhalte
HLT2811,41.0,19.0,Prinsessegracht 15,NL:Q:32002811,1,4.31734915860445,52.083558073147,626,1.0,1,Tramhalte
HLT2810,41.0,18.0,Prinsessegracht 15,NL:Q:32002810,1,4.31736824984819,52.0837114593602,627,1.0,1,Tramhalte
HLT2813,45.0,11.0,Korte Voorhout 20,NL:Q:32002813,1,4.31733790239615,52.0830528043866,628,1.0,2,Tramhalte
HLT2812,45.0,2.0,Korte Voorhout 20,NL:Q:32002812,1,4.3163750332017,52.0828058564601,629,0.0,2,Tramhalte
HLS0360,43.0,8.0,Benoordenhoutseweg/Boslaan,NL:Q:54000470,1,4.321719,52.088295,630,0.0,1,Bushalte
HLT0439,43.0,9.0,Willem Witsenplein 1,NL:Q:32000439,1,4.330236,52.092803,631,1.0,1,Bushalte
HLT0438,43.0,10.0,Van Alkemadelaan 2,NL:Q:32000438,1,4.329167,52.093584,632,1.0,1,Bushalte
HLT2519,30.0,16.0,Hofzichtlaan 56,NL:Q:32002519,1,4.36288593399291,52.0945454385136,633,0.0,1,Bushalte
HLT2520,30.0,15.0,Hofzichtlaan 56,NL:Q:32002520,1,4.36279290045964,52.0951377020723,634,1.0,1,Bushalte
HLT2525,30.0,11.0,Hofzichtlaan/Aegonplein,NL:Q:32002525,1,4.36803102482951,52.0909152297587,635,0.0,1,Bushalte
HLT2526,30.0,12.0,Hofzichtlaan/Aegonplein,NL:Q:32002526,1,4.36879040556101,52.0910287047263,636,1.0,1,Bushalte
HLT2521,30.0,9.0,Hofzichtlaan/Hongarenburg,NL:Q:32002521,1,4.36506602617349,52.0920416680614,637,0.0,1,Bushalte
HLT2522,30.0,14.0,Hofzichtlaan 172,NL:Q:32002522,1,4.36573946932326,52.0918975752354,638,1.0,1,Bushalte
HLT2523,30.0,13.0,Hofzichtlaan/Margarethaland,NL:Q:32002523,1,4.36562504886372,52.091810606989,639,1.0,1,Tramhalte
HLT2524,30.0,10.0,Hofzichtlaan/Margarethaland,NL:Q:32002524,1,4.36574202158891,52.0915680278867,640,1.0,1,Tramhalte
HLT2518,30.0,8.0,Het kleine Looi/Hofzichtlaan,NL:Q:32002518,1,4.36289367323312,52.0939925896036,641,1.0,1,Tramhalte
HLT2517,30.0,17.0,Het kleine Looi/Hofzichtlaan,NL:Q:32002517,1,4.36240190855515,52.0938976787201,642,0.0,1,Tramhalte
HLT2516,30.0,18.0,Het kleine Looi 298,NL:Q:32002516,1,4.35793909224011,52.091800926339,643,1.0,1,Tramhalte
HLT2515,30.0,7.0,Het kleine Looi 298,NL:Q:32002515,1,4.35840345485228,52.091914577573,644,0.0,1,Tramhalte
HLT2514,30.0,19.0,Het kleine Looi 104,NL:Q:32002514,1,4.35293390542202,52.0893300948049,645,1.0,1,Tramhalte
HLT2513,30.0,6.0,Het kleine Looi 104,NL:Q:32002513,1,4.35342118759189,52.0894527779183,646,1.0,1,Tramhalte
HLT2510,30.0,20.0,Het kleine Looi/Carel Reinierszkade,NL:Q:32002510,1,4.34790588821244,52.086906575114,647,1.0,1,Tramhalte
HLT2509,30.0,5.0,Het kleine Looi/Carel Reinierszkade,NL:Q:32002509,1,4.3483229271698,52.0869835998626,648,1.0,1,Tramhalte
HLT2651,30.0,21.0,Stuyvesantplein 59,NL:Q:32002651,1,4.34291373504856,52.0846255622465,649,1.0,1,Tramhalte
HLT2652,30.0,4.0,Juliana van Stoberglaan 199,NL:Q:32002652,1,4.34268327576853,52.0843570138628,650,1.0,1,Tramhalte
HLT2651,30.0,22.0,Stuyvesantplein 59,NL:Q:32002651,1,4.34291373504856,52.0846255622465,651,1.0,1,Tramhalte
HLT2652,30.0,3.0,Juliana van Stoberglaan 199,NL:Q:32002652,1,4.34268327576853,52.0843570138628,652,1.0,1,Tramhalte
HLT2647,43.0,11.0,Juliana van Stoberglaan 125,NL:Q:32002647,1,4.33814844044995,52.0838333462168,653,1.0,2,Tramhalte
HLT2648,43.0,12.0,Juliana van Stoberglaan 125,NL:Q:32002648,1,4.33918587811744,52.0839475202033,654,1.0,2,Tramhalte
HLT2655,43.0,13.0,Laan van Nieuw Oost Indië 275,NL:Q:32002655,1,4.34239,52.081648,655,1.0,1,Tramhalte
HLT2656,30.0,2.0,Laan van Nieuw Oost Indië 275,NL:Q:32002656,1,4.34224,52.081827,656,1.0,1,Tramhalte
HLT2698,43.0,14.0,Anna van Hannoverstraat 4,NL:Q:32002698,1,4.343995,52.079775,657,1.0,1,Tramhalte
HLT2659,30.0,1.0,Laan van Nieuw Oost Indië 293,NL:Q:32002659,1,4.3450887520639,52.0794410241374,658,1.0,2,Tramhalte
HLT2658,43.0,15.0,Laan van Nieuw Oost Indië 293,NL:Q:32002658,1,4.34522409173583,52.0791429870559,659,1.0,2,Bushalte
HLT3359,29.0,14.0,Lozerlaan 1274,NL:Q:32003359,1,4.25429952598057,52.0350887372042,660,1.0,1,Bushalte
HLT3358,29.0,16.0,Lozerlaan 1274,NL:Q:32003358,1,4.25392120665028,52.0349639608496,661,1.0,1,Bushalte
HLT3364,39.0,9.0,Lozerlaan 1761,NL:Q:32003364,1,4.25748128377907,52.0318343850798,662,0.0,1,Bushalte
HLT3363,39.0,8.0,Lozerlaan 1761,NL:Q:32003363,1,4.25706572185834,52.0317204523385,663,0.0,1,Bushalte
HLT3372,29.0,9.0,Vrederustlaan Hofstedepad,NL:Q:32003372,1,4.26564842466535,52.0407195469103,664,1.0,1,Bushalte
HLT3373,29.0,12.0,Vrederustlaan Hofstedepad,NL:Q:32003373,1,4.2659705862734,52.0403690003177,665,1.0,1,Bushalte
HLT3314,29.0,10.0,Vrederustlaan 53,NL:Q:32003314,1,4.26378412929844,52.0418977585255,666,1.0,1,Bushalte
HLT3313,29.0,11.0,Vrederustlaan 53,NL:Q:32003313,1,4.26373743228082,52.0420880389415,667,1.0,1,Bushalte
HLT3303,29.0,17.0,Vrederustlaan 123,NL:Q:32003303,1,4.26848260954303,52.0385454073903,668,0.0,1,Bushalte
HLT3302,29.0,18.0,Vrederustlaan 123,NL:Q:32003302,1,4.26812718957008,52.0389596616921,669,1.0,1,Bushalte
HLT0936,44.0,21.0,Eisenhowerlaan 77,NL:Q:32000936,1,4.281863,52.093833,670,1.0,1,Tramhalte
HLT0937,31.0,4.0,Eisenhowerlaan 77,NL:Q:32000937,1,4.281185,52.093512,671,1.0,1,Tramhalte
HLT0938,31.0,2.0,Rooseveltplantsoen 3,NL:Q:32000938,1,4.285671,52.095622,672,1.0,1,Tramhalte
HLT0939,31.0,3.0,Rooseveltplantsoen 3,NL:Q:32000939,1,4.285295,52.095492,673,1.0,1,Bushalte
HLT1105,44.0,20.0,Stadhouderslaan 80,NL:Q:32001105,1,4.279604,52.088976,674,0.0,1,Tramhalte
HLT1104,44.0,19.0,Stadhouderslaan 80,NL:Q:32001104,1,4.279698,52.088707,675,0.0,1,Tramhalte
HLT0915,44.0,17.0,Statenlaan 41B,NL:Q:32000915,1,4.27560303701332,52.092779778757,676,1.0,1,Tramhalte
HLT0916,31.0,5.0,Statenlaan 50,NL:Q:32000916,1,4.27612449659464,52.0926908743348,677,0.0,1,Tramhalte
HLT0943,31.0,6.0,Statenlaan 100,NL:Q:32000943,1,4.272585,52.094842,678,0.0,1,Tramhalte
HLT0944,44.0,18.0,Statenlaan 100,NL:Q:32000944,1,4.278274,52.090842,679,0.0,1,Bushalte
HLT0934,44.0,15.0,Doornstraat 401,NL:Q:32000934,1,4.27365986825458,52.0981172509537,680,1.0,1,Tramhalte
HLT0935,44.0,16.0,Doornstraat 401,NL:Q:32000935,1,4.27410226413704,52.0983169833286,681,0.0,1,Tramhalte
HLT0901,44.0,14.0,Scholstraat 2,NL:Q:32000901,1,4.27187,52.096589,682,1.0,1,Tramhalte
HLT0902,31.0,7.0,Scholstraat 2,NL:Q:32000902,1,4.271524,52.096414,683,1.0,1,Tramhalte
HLT0913,44.0,12.0,van Boetzelaerlaan 132,NL:Q:32000913,1,4.271159,52.091171,684,1.0,1,Tramhalte
HLT0914,44.0,13.0,van Boetzelaerlaan 132,NL:Q:32000914,1,4.271136,52.091485,685,1.0,1,Tramhalte
HLT0923,44.0,11.0,van Boetzelaerlaan 30,NL:Q:32000923,1,4.272191,52.088385,686,1.0,1,Tramhalte
HLT0924,44.0,10.0,van Boetzelaerlaan 30,NL:Q:32000924,1,4.272281,52.088323,687,1.0,1,Tramhalte
HLT1102,44.0,8.0,Conradkade/President Kennedylaan,NL:Q:32001102,1,4.27369500341085,52.0858280246506,688,1.0,1,Tramhalte
HLT1101,44.0,9.0,Conradkade/President Kennedylaan,NL:Q:32001101,1,4.27374836603618,52.0855230992057,689,1.0,1,Tramhalte
HLT3839,50.0,17.0,Leeghwaterplein 27,NL:Q:32003839,1,4.32147481602882,52.0663730395546,690,1.0,2,Tramhalte
HLT3840,42.0,11.0,Leeghwaterplein 27,NL:Q:32003840,1,4.32183853742751,52.0659206000349,691,1.0,2,Tramhalte
HLT3809,50.0,16.0,Oudemansstraat 36,NL:Q:32003809,1,4.32524265914755,52.0630281963993,692,1.0,2,Tramhalte
HLT3810,42.0,12.0,Oudemansstraat 36,NL:Q:32003810,1,4.32528575643065,52.0626870123569,693,1.0,2,Tramhalte
HLT3823,50.0,15.0,Oudemansstraat 206,NL:Q:32003823,1,4.32652077388306,52.0614648822821,694,0.0,2,Tramhalte
HLT3824,42.0,13.0,Oudemansstraat 206,NL:Q:32003824,1,4.32693038994864,52.0608564358272,695,0.0,2,Tramhalte
HLT3821,42.0,14.0,Gouverneurslaan 353,NL:Q:32003821,1,4.32217594235125,52.0587695020662,696,1.0,1,Tramhalte
HLT3822,42.0,15.0,Gouverneurslaan 353,NL:Q:32003822,1,4.32265214318721,52.0588305620621,697,1.0,1,Tramhalte
HLT3817,40.0,2.0,Gouverneurslaan 611,NL:Q:32003817,1,4.31599889670209,52.0565463746996,698,1.0,1,Tramhalte
HLT3818,34.0,16.0,Gouverneurslaan 666,NL:Q:32003818,1,4.31550825469012,52.0562602564394,699,1.0,1,Tramhalte
HLT3841,40.0,4.0,Hildebrandstraat 44,NL:Q:32003841,1,4.311701,52.055826,700,0.0,1,Tramhalte
HLT3842,40.0,3.0,Hildebrandstraat 44,NL:Q:32003842,1,4.312078,52.05592,701,0.0,1,Tramhalte
HLT3815,40.0,1.0,Jan van der Heijdenstraat 11,NL:Q:32003815,1,4.33305958799996,52.059802232434,702,0.0,1,Tramhalte
HLT3837,42.0,1.0,Rijswijkseweg 674,NL:Q:32003837,1,4.33455949425791,52.0602806790703,703,1.0,1,Tramhalte
HLT3828,42.0,17.0,Rijswijkseweg 327,NL:Q:32003828,1,4.33275974011202,52.0619849391485,704,1.0,1,Tramhalte
HLT3827,42.0,2.0,Rijswijkseweg 281,NL:Q:32003827,1,4.33216043901418,52.06283193982,705,1.0,1,Tramhalte
HLT3813,42.0,16.0,Rijswijkseweg 127,NL:Q:32003813,1,4.33027223658478,52.0646290412442,706,1.0,1,Tramhalte
HLT3814,42.0,3.0,Rijswijkseweg 362,NL:Q:32003814,1,4.32972266941567,52.0656724034642,707,1.0,1,Tramhalte
HLT2601,28.0,1.0,Rijnstraat 8,NL:Q:32002601,1,4.32307144417475,52.0809833848939,708,1.0,1,Tramhalte
HLT2602,45.0,1.0,Rijnstraat 8,NL:Q:32002602,1,4.32340118909617,52.080549461827,709,1.0,2,Tramhalte
HLT4010,47.0,11.0,Laan van Wateringse Veld 541,NL:Q:32004010,1,4.28596109888534,52.0316424774166,710,1.0,1,Tramhalte
HLT4009,47.0,12.0,Laan van Wateringse Veld 541,NL:Q:32004009,1,4.28602077631706,52.0312897728364,711,1.0,1,Tramhalte
HLT4012,47.0,18.0,Laan van Wateringse Veld 925,NL:Q:32004012,1,4.29014572974832,52.0265003664939,712,1.0,1,Tramhalte
HLT4005,47.0,17.0,Laan van Wateringse Veld 1075,NL:Q:32004005,1,4.29406798240413,52.0229359150097,713,1.0,1,Tramhalte
HLT4013,47.0,15.0,Middenweg 216,NL:Q:32004013,1,4.29621953295921,52.0199652764202,714,1.0,1,Tramhalte
HLT6022,47.0,20.0,Turfschipper,NL:Q:32006022,1,4.28964684804139,52.017251181669,715,0.0,1,Tramhalte
HLT6019,47.0,21.0,Turfschipper,NL:Q:32006019,1,4.2897112443319,52.0172200280674,716,0.0,1,Tramhalte
HLT4014,47.0,16.0,Middenweg 216,NL:Q:32004014,1,4.2950268023853,52.019644995871,717,1.0,1,Tramhalte
HLT4006,47.0,14.0,Laan van Wateringse Veld 1072,NL:Q:32004006,1,4.29453479238839,52.0218975389346,718,1.0,1,Tramhalte
HLT4011,47.0,13.0,Laan van Wateringse Veld 925,NL:Q:32004011,1,4.28982039964988,52.0266348634339,719,0.0,1,Tramhalte
HLT3610,47.0,8.0,Erasmusweg 786,NL:Q:32003610,1,4.29036879326267,52.0452110950404,720,0.0,1,Tramhalte
HLT3609,47.0,7.0,Erasmusweg 786,NL:Q:32003609,1,4.29084923299252,52.0453426202389,721,0.0,1,Tramhalte
HLT3614,47.0,6.0,Erasmusweg 618,NL:Q:32003614,1,4.29351085667194,52.0467632262521,722,0.0,1,Tramhalte
HLT3615,47.0,5.0,Erasmusweg 600,NL:Q:32003615,1,4.29385597877335,52.0470724294388,723,0.0,1,Tramhalte
HLT3619,47.0,4.0,Erasmusweg 230,NL:Q:32003619,1,4.29893869670523,52.0497852930612,724,0.0,1,Tramhalte
HLT3618,47.0,3.0,Erasmusweg/Middachtenweg,NL:Q:32003618,1,4.29934254326166,52.0498752887279,725,0.0,1,Tramhalte
HLT3621,47.0,2.0,Erasmusweg 100,NL:Q:32003621,1,4.30339390109792,52.0521629642449,726,0.0,1,Tramhalte
HLT3620,47.0,1.0,Erasmusweg 68,NL:Q:32003620,1,4.303119029258,52.0518907196246,727,0.0,1,Tramhalte
HLT3626,40.0,6.0,Erasmusweg 2,NL:Q:32003626,1,4.3076566884411,52.0546139891587,728,1.0,1,Tramhalte
HLT3627,40.0,5.0,Erasmusweg 2,NL:Q:32003627,1,4.30723747248177,52.054410052984,729,0.0,1,Tramhalte
HLT3607,40.0,7.0,Melis Stokelaan 131,NL:Q:32003607,1,4.29902976372799,52.0554271168112,730,0.0,1,Tramhalte
HLT3608,40.0,8.0,Anna Bijnslaan 162,NL:Q:32003608,1,4.30040591078417,52.0558002761432,731,0.0,1,Tramhalte
HLT3702,40.0,10.0,Fruitweg 23,NL:Q:32003702,1,4.30702172293672,52.0593523899421,732,1.0,1,Tramhalte
HLT3701,40.0,9.0,Fruitweg 20,NL:Q:32003701,1,4.3056171224461,52.0584603956626,733,1.0,1,Tramhalte
HLT3803,35.0,16.0,Calandstraat 1,NL:Q:32003803,1,4.31359887592858,52.0628599398347,734,1.0,1,Bushalte
HLT3804,44.0,1.0,Calandstraat 12,NL:Q:32003804,1,4.31359134850555,52.0632052825472,735,1.0,1,Bushalte
HLT3603,36.0,1.0,Melis Stokelaan 506,NL:Q:32003603,1,4.29208318971726,52.0529969284187,736,0.0,1,Tramhalte
HLT3604,29.0,1.0,Melis Stokelaan 506,NL:Q:32003604,1,4.29133029850567,52.0526982889198,737,1.0,1,Tramhalte
HLT3424,29.0,2.0,Melis Stokelaan 938,NL:Q:32003424,1,4.28273455452311,52.0480717506776,738,1.0,2,Tramhalte
HLT3425,39.0,1.0,Melis Stokelaan 938,NL:Q:32003425,1,4.283525971448,52.0484351306379,739,1.0,2,Tramhalte
HLT3419,29.0,4.0,Leyweg 785,NL:Q:32003419,1,4.27874724633745,52.0466957678033,740,1.0,1,Bushalte
HLT3420,29.0,3.0,Leyweg 785,NL:Q:32003420,1,4.27898245551016,52.0467214789497,741,1.0,1,Bushalte
HLT3426,47.0,10.0,Leyweg 1410,NL:Q:32003426,1,4.28320930982892,52.0432076915725,742,1.0,1,Bushalte
HLT3427,47.0,9.0,Leyweg 993,NL:Q:32003427,1,4.28323497998198,52.0433324548764,743,1.0,1,Bushalte
HLT3418,29.0,5.0,Melis Stokelaan 1590,NL:Q:32003418,1,4.27603769455135,52.044580386111,744,1.0,1,Tramhalte
HLT3417,29.0,6.0,Melis Stokelaan 1590,NL:Q:32003417,1,4.27599438015277,52.0444460432458,745,1.0,1,Tramhalte
HLT3442,29.0,19.0,Dedemsvaartweg 1125,NL:Q:32003442,1,4.27768263924243,52.0413212582628,746,1.0,1,Tramhalte
HLT3443,29.0,20.0,Dedemsvaartweg 1023,NL:Q:32003443,1,4.2766803436157,52.0419446233877,747,1.0,1,Tramhalte
HLT3336,29.0,8.0,Melis Stokelaan 1189,NL:Q:32003336,1,4.26914690343151,52.041023555465,748,0.0,1,Tramhalte
HLT3335,29.0,7.0,Melis Stokelaan 1189,NL:Q:32003335,1,4.26963416873171,52.041175012033,749,0.0,1,Tramhalte
HLT3334,39.0,2.0,Melis Stokelaan 1936,NL:Q:32003334,1,4.26740300334122,52.0399888500646,750,1.0,1,Tramhalte
HLT3333,39.0,3.0,Melis Stokelaan 2068A,NL:Q:32003333,1,4.26631248464991,52.0395317235399,751,1.0,1,Tramhalte
HLT3331,39.0,4.0,Melis Stokelaan 2478,NL:Q:32003331,1,4.26196712673877,52.0371046139345,752,1.0,1,Tramhalte
HLT3330,39.0,5.0,Melis Stokelaan/Beresteinlaan,NL:Q:32003330,1,4.26093593488453,52.0366695771023,753,1.0,1,Tramhalte
HLT3329,39.0,6.0,Melis Stokezijde/de Dreef,NL:Q:32003329,1,4.25799218077801,52.0350047899301,754,0.0,1,Tramhalte
HLT3328,39.0,7.0,Melis Stokezijde/de Dreef,NL:Q:32003328,1,4.257033,52.034568,755,0.0,1,Tramhalte
HLT3327,29.0,13.0,Melis Stokezijde/de Dreef,NL:Q:32003327,1,4.25744600027258,52.0348160890285,756,0.0,1,Tramhalte
HLT3403,39.0,14.0,Zuidwoldestraat 40,NL:Q:32003403,1,4.26617699594688,52.0529202544227,757,1.0,2,Tramhalte
HLT3404,39.0,15.0,Zuidwoldestraat 40,NL:Q:32003404,1,4.26601278824935,52.0527236326718,758,1.0,2,Tramhalte
HLT3401,39.0,13.0,Meppelweg 901,NL:Q:32003401,1,4.26255660294023,52.0501378329532,759,1.0,2,Tramhalte
HLT3402,36.0,2.0,Meppelweg 901,NL:Q:32003402,1,4.26202096190482,52.0500446242387,760,1.0,2,Tramhalte
HLT3311,39.0,12.0,Meppelweg/Meppelrade,NL:Q:32003311,1,4.25857683441811,52.0480386005468,761,1.0,2,Tramhalte
HLT3312,36.0,3.0,Meppelweg/Meppelrade,NL:Q:32003312,1,4.25808669773781,52.0478765954369,762,1.0,2,Tramhalte
HLT3310,39.0,11.0,Meppelweg 1381,NL:Q:32003310,1,4.25545308741932,52.0460580252304,763,1.0,2,Tramhalte
HLT3309,36.0,4.0,Meppelweg 1381,NL:Q:32003309,1,4.2549644410696,52.0458960211795,764,1.0,1,Tramhalte
HLT3306,36.0,5.0,Meppelweg 1391,NL:Q:32003306,1,4.24939624277494,52.0423708252707,765,1.0,1,Tramhalte
HLT3305,39.0,10.0,Meppelweg 1391,NL:Q:32003305,1,4.24989225427237,52.0425275307326,766,1.0,2,Tramhalte
HLT3350,29.0,15.0,Jaap Edenweg/Lozerlaan,NL:Q:32003350,1,4.24553399940945,52.0396574341117,767,1.0,2,Tramhalte
HLT1601,36.0,9.0,Kraayensteinlaan/Margharetha van Hennebergweg,NL:Q:32001601,1,4.23575296409578,52.0488576045957,768,0.0,1,Tramhalte
HLT1602,36.0,6.0,Kraayensteinlaan/Margharetha van Hennebergweg,NL:Q:32001602,1,4.2368439821042,52.0490084966219,769,0.0,1,Tramhalte
HLT1607,36.0,7.0,Kraayensteinlaan/Margharetha van Hennebergweg,NL:Q:32001607,1,4.23628378233782,52.0489009473109,770,0.0,1,Tramhalte
HLT1606,36.0,8.0,Kraayensteinlaan/Margharetha van Hennebergweg,NL:Q:32001606,1,4.23631434823904,52.0488599187006,771,0.0,1,Tramhalte
HLT1712,36.0,10.0,A. Petersweg 53,NL:Q:32001712,1,4.23838392748088,52.050754794459,772,1.0,2,Tramhalte
HLT1708,36.0,11.0,Lippe-Biesterfeldweg 81,NL:Q:32001708,1,4.23928416700908,52.0540831731226,773,1.0,2,Tramhalte
HLT1818,34.0,13.0,Pisuissestraat 7,NL:Q:32001818,1,4.23313537377233,52.0545372303567,774,1.0,1,Tramhalte
HLT1805,34.0,12.0,Pisuissestraat 5,NL:Q:32001805,1,4.22800833751241,52.0571403886835,775,1.0,1,Tramhalte
HLT1806,34.0,11.0,Pisuissestraat/Beethovenlaan,NL:Q:32001806,1,4.22783969024404,52.0574587330576,776,1.0,1,Tramhalte
HLT1710,36.0,15.0,Burgemeester Hovylaan 43,NL:Q:32001710,1,4.24185053033057,52.0553315532249,777,1.0,1,Tramhalte
HLT1709,36.0,14.0,Burgemeester Hovylaan 43,NL:Q:32001709,1,4.24148559810765,52.05529024944,778,1.0,1,Tramhalte
HLT1810,36.0,13.0,Oude haagweg 42,NL:Q:32001810,1,4.2456756492149,52.0565714122458,779,1.0,1,Tramhalte
HLT1811,34.0,14.0,Oude haagweg 42,NL:Q:32001811,1,4.24689393187354,52.0568295122685,780,1.0,1,Tramhalte
HLT1824,36.0,12.0,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001824,1,4.24566591148049,52.0566195539631,781,1.0,1,Bushalte
HLT1218,33.0,7.0,Laan van Meerdervoort 616,NL:Q:32001218,1,4.26182069866891,52.0732024711428,782,1.0,2,Tramhalte
HLT1217,33.0,8.0,Laan van Meerdervoort 616,NL:Q:32001217,1,4.26137550602631,52.0731559690043,783,1.0,2,Tramhalte
HLT1213,33.0,6.0,Laan van Meerdervoort 750,NL:Q:32001213,1,4.2570446250078,52.071423691742,784,1.0,2,Tramhalte
HLT1214,33.0,9.0,Laan van Meerdervoort 750,NL:Q:32001214,1,4.2556172967802,52.0709929044583,785,1.0,2,Tramhalte
HLT1903,33.0,5.0,Laan van Meerdervoort 810,NL:Q:32001903,1,4.25179505688689,52.0694082390614,786,1.0,2,Tramhalte
HLT1904,33.0,10.0,Laan van Meerdervoort 857,NL:Q:32001904,1,4.25126629398199,52.0693231394355,787,0.0,2,Tramhalte
HLT1428,33.0,3.0,Savornin Lohmanplein 5,NL:Q:32001428,1,4.24575758939678,52.0678802003115,788,1.0,1,Tramhalte
