ID_MAXIMO,Route,Order,Name,Dova_code,Night_shift,longitude,latitude,ID,Cleaning_time_20,Cleaning_time_code,Cleaning_time_abri
HLT2521,REI-N104,12,Hofzichtlaan/Hongarenburg,NL:Q:32002521,1,4.36506602617349,52.0920416680614,637,20,15,20
HLT2522,REI-N104,13,Hofzichtlaan 172,NL:Q:32002522,1,4.36573946932326,52.0918975752354,638,20,15,13
HLT2523,REI-N104,14,Hofzichtlaan/Margarethaland,NL:Q:32002523,1,4.36562504886372,52.091810606989,639,20,15,13
HLT2524,REI-N104,15,Hofzichtlaan/Margarethaland,NL:Q:32002524,1,4.36574202158891,52.0915680278867,640,20,15,20
HLT2518,REI-N104,16,Het kleine Looi/Hofzichtlaan,NL:Q:32002518,1,4.36289367323312,52.0939925896036,641,20,18,13
HLT2517,REI-N104,17,Het kleine Looi/Hofzichtlaan,NL:Q:32002517,1,4.36240190855515,52.0938976787201,642,20,18,13
HLT2516,REI-N104,18,Het kleine Looi 298,NL:Q:32002516,1,4.35793909224011,52.091800926339,643,20,18,13
HLT2515,REI-N104,19,Het kleine Looi 298,NL:Q:32002515,1,4.35840345485228,52.091914577573,644,20,18,20
HLT2514,REI-N104,20,Het kleine Looi 104,NL:Q:32002514,1,4.35293390542202,52.0893300948049,645,20,18,13
HLT2513,REI-N104,21,Het kleine Looi 104,NL:Q:32002513,1,4.35342118759189,52.0894527779183,646,20,18,20
HLT2510,REI-N104,22,Het kleine Looi/Carel Reinierszkade,NL:Q:32002510,1,4.34790588821244,52.086906575114,647,20,15,20
HLT2509,REI-N104,23,Het kleine Looi/Carel Reinierszkade,NL:Q:32002509,1,4.3483229271698,52.0869835998626,648,20,15,20
HLT2651,REI-N105,1,Stuyvesantplein 59,NL:Q:32002651,1,4.34291373504856,52.0846255622465,649,20,15,20
HLT2652,REI-N105,2,Juliana van Stoberglaan 199,NL:Q:32002652,1,4.34268327576853,52.0843570138628,650,20,15,20
HLT2651,REI-N105,3,Stuyvesantplein 59,NL:Q:32002651,1,4.34291373504856,52.0846255622465,651,20,15,20
HLT2652,REI-N105,4,Juliana van Stoberglaan 199,NL:Q:32002652,1,4.34268327576853,52.0843570138628,652,20,15,20
HLT2647,REI-N105,5,Juliana van Stoberglaan 125,NL:Q:32002647,1,4.33814844044995,52.0838333462168,653,30,26,35
HLT2648,REI-N105,6,Juliana van Stoberglaan 125,NL:Q:32002648,1,4.33918587811744,52.0839475202033,654,30,26,35
HLT2655,REI-N105,7,Laan van Nieuw Oost Indië 275,NL:Q:32002655,1,4.34239,52.081648,655,20,20,20
HLT2656,REI-N105,8,Laan van Nieuw Oost Indië 275,NL:Q:32002656,1,4.34224,52.081827,656,20,20,13
HLT2698,REI-N105,9,Anna van Hannoverstraat 4,NL:Q:32002698,1,4.343995,52.079775,657,20,20,13
HLT2659,REI-N105,10,Laan van Nieuw Oost Indië 293,NL:Q:32002659,1,4.3450887520639,52.0794410241374,658,30,26,35
HLT2658,REI-N105,11,Laan van Nieuw Oost Indië 293,NL:Q:32002658,1,4.34522409173583,52.0791429870559,659,30,26,35
HLT3359,REI-N105,12,Lozerlaan 1274,NL:Q:32003359,1,4.25429952598057,52.0350887372042,660,20,15,13
HLT3358,REI-N105,13,Lozerlaan 1274,NL:Q:32003358,1,4.25392120665028,52.0349639608496,661,20,15,13
HLT3364,REI-N105,14,Lozerlaan 1761,NL:Q:32003364,1,4.25748128377907,52.0318343850798,662,20,15,13
HLT3363,REI-N105,15,Lozerlaan 1761,NL:Q:32003363,1,4.25706572185834,52.0317204523385,663,20,15,20
HLT3372,REI-N105,16,Vrederustlaan Hofstedepad,NL:Q:32003372,1,4.26564842466535,52.0407195469103,664,20,15,20
HLT3373,REI-N105,17,Vrederustlaan Hofstedepad,NL:Q:32003373,1,4.2659705862734,52.0403690003177,665,20,15,20
HLT3314,REI-N105,18,Vrederustlaan 53,NL:Q:32003314,1,4.26378412929844,52.0418977585255,666,20,15,20
HLT3313,REI-N105,19,Vrederustlaan 53,NL:Q:32003313,1,4.26373743228082,52.0420880389415,667,20,15,20
HLT3303,REI-N105,20,Vrederustlaan 123,NL:Q:32003303,1,4.26848260954303,52.0385454073903,668,20,15,20
HLT3302,REI-N105,21,Vrederustlaan 123,NL:Q:32003302,1,4.26812718957008,52.0389596616921,669,20,15,20
HLT0936,REI-N106,1,Eisenhowerlaan 77,NL:Q:32000936,1,4.281863,52.093833,670,20,20,20
HLT0937,REI-N106,2,Eisenhowerlaan 77,NL:Q:32000937,1,4.281185,52.093512,671,20,20,20
HLT0938,REI-N106,3,Rooseveltplantsoen 3,NL:Q:32000938,1,4.285671,52.095622,672,20,20,20
HLT0939,REI-N106,4,Rooseveltplantsoen 3,NL:Q:32000939,1,4.285295,52.095492,673,20,20,20
HLT1105,REI-N106,5,Stadhouderslaan 80,NL:Q:32001105,1,4.279604,52.088976,674,20,20,20
HLT1104,REI-N106,6,Stadhouderslaan 80,NL:Q:32001104,1,4.279698,52.088707,675,20,20,13
HLT0915,REI-N106,7,Statenlaan 41B,NL:Q:32000915,1,4.27560303701332,52.092779778757,676,20,15,13
HLT0916,REI-N106,8,Statenlaan 50,NL:Q:32000916,1,4.27612449659464,52.0926908743348,677,20,15,20
HLT0943,REI-N106,9,Statenlaan 100,NL:Q:32000943,1,4.272585,52.094842,678,20,20,20
HLT0944,REI-N106,10,Statenlaan 100,NL:Q:32000944,1,4.278274,52.090842,679,20,20,13
HLT0934,REI-N106,11,Doornstraat 401,NL:Q:32000934,1,4.27365986825458,52.0981172509537,680,20,15,13
HLT0935,REI-N106,12,Doornstraat 401,NL:Q:32000935,1,4.27410226413704,52.0983169833286,681,20,15,13
HLT0901,REI-N106,13,Scholstraat 2,NL:Q:32000901,1,4.27187,52.096589,682,20,20,13
HLT0902,REI-N106,14,Scholstraat 2,NL:Q:32000902,1,4.271524,52.096414,683,20,20,13
HLT0913,REI-N106,15,van Boetzelaerlaan 132,NL:Q:32000913,1,4.271159,52.091171,684,20,20,13
HLT0914,REI-N106,16,van Boetzelaerlaan 132,NL:Q:32000914,1,4.271136,52.091485,685,20,20,13
HLT0923,REI-N106,17,van Boetzelaerlaan 30,NL:Q:32000923,1,4.272191,52.088385,686,20,20,13
HLT0924,REI-N106,18,van Boetzelaerlaan 30,NL:Q:32000924,1,4.272281,52.088323,687,20,20,13
HLT1102,REI-N106,19,Conradkade/President Kennedylaan,NL:Q:32001102,1,4.27369500341085,52.0858280246506,688,20,15,20
HLT1101,REI-N106,20,Conradkade/President Kennedylaan,NL:Q:32001101,1,4.27374836603618,52.0855230992057,689,20,15,13
HLT3839,REI-N107,1,Leeghwaterplein 27,NL:Q:32003839,1,4.32147481602882,52.0663730395546,690,30,30,21
HLT3840,REI-N107,2,Leeghwaterplein 27,NL:Q:32003840,1,4.32183853742751,52.0659206000349,691,30,30,35
HLT3809,REI-N107,3,Oudemansstraat 36,NL:Q:32003809,1,4.32524265914755,52.0630281963993,692,30,26,35
HLT3810,REI-N107,4,Oudemansstraat 36,NL:Q:32003810,1,4.32528575643065,52.0626870123569,693,30,26,21
HLT3823,REI-N107,5,Oudemansstraat 206,NL:Q:32003823,1,4.32652077388306,52.0614648822821,694,30,30,35
HLT3824,REI-N107,6,Oudemansstraat 206,NL:Q:32003824,1,4.32693038994864,52.0608564358272,695,30,30,35
HLT3821,REI-N107,7,Gouverneurslaan 353,NL:Q:32003821,1,4.32217594235125,52.0587695020662,696,20,18,20
HLT3822,REI-N107,8,Gouverneurslaan 353,NL:Q:32003822,1,4.32265214318721,52.0588305620621,697,20,18,20
HLT3817,REI-N107,9,Gouverneurslaan 611,NL:Q:32003817,1,4.31599889670209,52.0565463746996,698,20,18,20
HLT3818,REI-N107,10,Gouverneurslaan 666,NL:Q:32003818,1,4.31550825469012,52.0562602564394,699,20,18,20
HLT3841,REI-N107,11,Hildebrandstraat 44,NL:Q:32003841,1,4.311701,52.055826,700,20,20,20
HLT3842,REI-N107,12,Hildebrandstraat 44,NL:Q:32003842,1,4.312078,52.05592,701,20,20,20
HLT3815,REI-N107,13,Jan van der Heijdenstraat 11,NL:Q:32003815,1,4.33305958799996,52.059802232434,702,20,15,13
HLT3837,REI-N107,14,Rijswijkseweg 674,NL:Q:32003837,1,4.33455949425791,52.0602806790703,703,20,15,13
HLT3828,REI-N108,1,Rijswijkseweg 327,NL:Q:32003828,1,4.33275974011202,52.0619849391485,704,20,15,20
HLT3827,REI-N108,2,Rijswijkseweg 281,NL:Q:32003827,1,4.33216043901418,52.06283193982,705,20,15,20
HLT3813,REI-N108,3,Rijswijkseweg 127,NL:Q:32003813,1,4.33027223658478,52.0646290412442,706,20,15,20
HLT3814,REI-N108,4,Rijswijkseweg 362,NL:Q:32003814,1,4.32972266941567,52.0656724034642,707,20,15,20
HLT2601,REI-N108,5,Rijnstraat 8,NL:Q:32002601,1,4.32307144417475,52.0809833848939,708,20,20,13
HLT2602,REI-N108,6,Rijnstraat 8,NL:Q:32002602,1,4.32340118909617,52.080549461827,709,30,30,21
HLT4010,REI-N108,7,Laan van Wateringse Veld 541,NL:Q:32004010,1,4.28596109888534,52.0316424774166,710,20,18,20
HLT4009,REI-N108,8,Laan van Wateringse Veld 541,NL:Q:32004009,1,4.28602077631706,52.0312897728364,711,20,18,20
HLT4012,REI-N108,9,Laan van Wateringse Veld 925,NL:Q:32004012,1,4.29014572974832,52.0265003664939,712,20,15,20
HLT4005,REI-N108,10,Laan van Wateringse Veld 1075,NL:Q:32004005,1,4.29406798240413,52.0229359150097,713,20,15,20
HLT4013,REI-N108,11,Middenweg 216,NL:Q:32004013,1,4.29621953295921,52.0199652764202,714,20,18,20
HLT6022,REI-N108,12,Turfschipper,NL:Q:32006022,1,4.28964684804139,52.017251181669,715,20,15,20
HLT6019,REI-N108,13,Turfschipper,NL:Q:32006019,1,4.2897112443319,52.0172200280674,716,20,15,20
HLT4014,REI-N108,14,Middenweg 216,NL:Q:32004014,1,4.2950268023853,52.019644995871,717,20,18,20
HLT4006,REI-N108,15,Laan van Wateringse Veld 1072,NL:Q:32004006,1,4.29453479238839,52.0218975389346,718,20,15,20
HLT4011,REI-N108,16,Laan van Wateringse Veld 925,NL:Q:32004011,1,4.28982039964988,52.0266348634339,719,20,15,20
HLT3610,REI-N108,17,Erasmusweg 786,NL:Q:32003610,1,4.29036879326267,52.0452110950404,720,20,15,20
HLT3609,REI-N108,18,Erasmusweg 786,NL:Q:32003609,1,4.29084923299252,52.0453426202389,721,20,15,13
HLT3614,REI-N108,19,Erasmusweg 618,NL:Q:32003614,1,4.29351085667194,52.0467632262521,722,20,15,13
HLT3615,REI-N108,20,Erasmusweg 600,NL:Q:32003615,1,4.29385597877335,52.0470724294388,723,20,15,13
HLT3619,REI-N109,1,Erasmusweg 230,NL:Q:32003619,1,4.29893869670523,52.0497852930612,724,20,15,13
HLT3618,REI-N109,2,Erasmusweg/Middachtenweg,NL:Q:32003618,1,4.29934254326166,52.0498752887279,725,20,15,20
HLT3621,REI-N109,3,Erasmusweg 100,NL:Q:32003621,1,4.30339390109792,52.0521629642449,726,20,15,20
HLT3620,REI-N109,4,Erasmusweg 68,NL:Q:32003620,1,4.303119029258,52.0518907196246,727,20,15,20
HLT3626,REI-N109,5,Erasmusweg 2,NL:Q:32003626,1,4.3076566884411,52.0546139891587,728,20,15,20
HLT3627,REI-N109,6,Erasmusweg 2,NL:Q:32003627,1,4.30723747248177,52.054410052984,729,20,15,20
HLT3607,REI-N109,7,Melis Stokelaan 131,NL:Q:32003607,1,4.29902976372799,52.0554271168112,730,20,18,20
HLT3608,REI-N109,8,Anna Bijnslaan 162,NL:Q:32003608,1,4.30040591078417,52.0558002761432,731,20,18,20
HLT3702,REI-N109,9,Fruitweg 23,NL:Q:32003702,1,4.30702172293672,52.0593523899421,732,20,15,20
HLT3701,REI-N109,10,Fruitweg 20,NL:Q:32003701,1,4.3056171224461,52.0584603956626,733,20,15,20
HLT3803,REI-N109,11,Calandstraat 1,NL:Q:32003803,1,4.31359887592858,52.0628599398347,734,20,15,20
HLT3804,REI-N109,12,Calandstraat 12,NL:Q:32003804,1,4.31359134850555,52.0632052825472,735,20,15,20
HLT3603,REI-N109,13,Melis Stokelaan 506,NL:Q:32003603,1,4.29208318971726,52.0529969284187,736,20,18,20
HLT3604,REI-N109,14,Melis Stokelaan 506,NL:Q:32003604,1,4.29133029850567,52.0526982889198,737,20,18,20
HLT3424,REI-N109,15,Melis Stokelaan 938,NL:Q:32003424,1,4.28273455452311,52.0480717506776,738,30,26,35
HLT3425,REI-N109,16,Melis Stokelaan 938,NL:Q:32003425,1,4.283525971448,52.0484351306379,739,30,26,21
HLT3419,REI-N109,17,Leyweg 785,NL:Q:32003419,1,4.27874724633745,52.0466957678033,740,20,15,20
HLT3420,REI-N109,18,Leyweg 785,NL:Q:32003420,1,4.27898245551016,52.0467214789497,741,20,15,20
HLT3426,REI-N110,1,Leyweg 1410,NL:Q:32003426,1,4.28320930982892,52.0432076915725,742,20,15,20
HLT3427,REI-N110,2,Leyweg 993,NL:Q:32003427,1,4.28323497998198,52.0433324548764,743,20,15,20
HLT3418,REI-N110,3,Melis Stokelaan 1590,NL:Q:32003418,1,4.27603769455135,52.044580386111,744,20,18,20
HLT3417,REI-N110,4,Melis Stokelaan 1590,NL:Q:32003417,1,4.27599438015277,52.0444460432458,745,20,18,20
HLT3442,REI-N110,5,Dedemsvaartweg 1125,NL:Q:32003442,1,4.27768263924243,52.0413212582628,746,20,15,20
HLT3443,REI-N110,6,Dedemsvaartweg 1023,NL:Q:32003443,1,4.2766803436157,52.0419446233877,747,20,15,20
HLT3336,REI-N110,7,Melis Stokelaan 1189,NL:Q:32003336,1,4.26914690343151,52.041023555465,748,20,15,20
HLT3335,REI-N110,8,Melis Stokelaan 1189,NL:Q:32003335,1,4.26963416873171,52.041175012033,749,20,15,20
HLT3334,REI-N110,9,Melis Stokelaan 1936,NL:Q:32003334,1,4.26740300334122,52.0399888500646,750,20,18,20
HLT3333,REI-N110,10,Melis Stokelaan 2068A,NL:Q:32003333,1,4.26631248464991,52.0395317235399,751,20,18,20
HLT3331,REI-N110,11,Melis Stokelaan 2478,NL:Q:32003331,1,4.26196712673877,52.0371046139345,752,20,18,20
HLT3330,REI-N110,12,Melis Stokelaan/Beresteinlaan,NL:Q:32003330,1,4.26093593488453,52.0366695771023,753,20,18,20
HLT3329,REI-N110,13,Melis Stokezijde/de Dreef,NL:Q:32003329,1,4.25799218077801,52.0350047899301,754,20,18,20
HLT3328,REI-N110,14,Melis Stokezijde/de Dreef,NL:Q:32003328,1,4.257033,52.034568,755,20,20,20
HLT3327,REI-N110,15,Melis Stokezijde/de Dreef,NL:Q:32003327,1,4.25744600027258,52.0348160890285,756,20,18,20
HLT3403,REI-N110,16,Zuidwoldestraat 40,NL:Q:32003403,1,4.26617699594688,52.0529202544227,757,30,20,35
HLT3404,REI-N110,17,Zuidwoldestraat 40,NL:Q:32003404,1,4.26601278824935,52.0527236326718,758,30,20,35
HLT3401,REI-N110,18,Meppelweg 901,NL:Q:32003401,1,4.26255660294023,52.0501378329532,759,30,20,35
HLT3402,REI-N110,19,Meppelweg 901,NL:Q:32003402,1,4.26202096190482,52.0500446242387,760,30,20,21
HLT3311,REI-N111,1,Meppelweg/Meppelrade,NL:Q:32003311,1,4.25857683441811,52.0480386005468,761,30,26,35
HLT3312,REI-N111,2,Meppelweg/Meppelrade,NL:Q:32003312,1,4.25808669773781,52.0478765954369,762,30,26,35
HLT3310,REI-N111,3,Meppelweg 1381,NL:Q:32003310,1,4.25545308741932,52.0460580252304,763,30,20,35
HLT3309,REI-N111,4,Meppelweg 1381,NL:Q:32003309,1,4.2549644410696,52.0458960211795,764,20,15,13
HLT3306,REI-N111,5,Meppelweg 1391,NL:Q:32003306,1,4.24939624277494,52.0423708252707,765,20,18,13
HLT3305,REI-N111,6,Meppelweg 1391,NL:Q:32003305,1,4.24989225427237,52.0425275307326,766,30,26,35
HLT3350,REI-N111,7,Jaap Edenweg/Lozerlaan,NL:Q:32003350,1,4.24553399940945,52.0396574341117,767,30,20,35
HLT1601,REI-N111,8,Kraayensteinlaan/Margharetha van Hennebergweg,NL:Q:32001601,1,4.23575296409578,52.0488576045957,768,20,15,20
HLT1602,REI-N111,9,Kraayensteinlaan/Margharetha van Hennebergweg,NL:Q:32001602,1,4.2368439821042,52.0490084966219,769,20,15,20
HLT1607,REI-N111,10,Kraayensteinlaan/Margharetha van Hennebergweg,NL:Q:32001607,1,4.23628378233782,52.0489009473109,770,20,15,20
HLT1606,REI-N111,11,Kraayensteinlaan/Margharetha van Hennebergweg,NL:Q:32001606,1,4.23631434823904,52.0488599187006,771,20,15,20
HLT1712,REI-N111,12,A. Petersweg 53,NL:Q:32001712,1,4.23838392748088,52.050754794459,772,30,20,35
HLT1708,REI-N111,13,Lippe-Biesterfeldweg 81,NL:Q:32001708,1,4.23928416700908,52.0540831731226,773,30,20,35
HLT1818,REI-N111,14,Pisuissestraat 7,NL:Q:32001818,1,4.23313537377233,52.0545372303567,774,20,15,13
HLT1805,REI-N111,15,Pisuissestraat 5,NL:Q:32001805,1,4.22800833751241,52.0571403886835,775,20,15,20
HLT1806,REI-N111,16,Pisuissestraat/Beethovenlaan,NL:Q:32001806,1,4.22783969024404,52.0574587330576,776,20,15,20
HLT1710,REI-N112,1,Burgemeester Hovylaan 43,NL:Q:32001710,1,4.24185053033057,52.0553315532249,777,20,15,13
HLT1709,REI-N112,2,Burgemeester Hovylaan 43,NL:Q:32001709,1,4.24148559810765,52.05529024944,778,20,15,20
HLT1810,REI-N112,3,Oude haagweg 42,NL:Q:32001810,1,4.2456756492149,52.0565714122458,779,20,18,13
HLT1811,REI-N112,4,Oude haagweg 42,NL:Q:32001811,1,4.24689393187354,52.0568295122685,780,20,18,13
HLT1824,REI-N112,5,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001824,1,4.24566591148049,52.0566195539631,781,20,15,13
HLT1218,REI-N112,6,Laan van Meerdervoort 616,NL:Q:32001218,1,4.26182069866891,52.0732024711428,782,30,20,35
HLT1217,REI-N112,7,Laan van Meerdervoort 616,NL:Q:32001217,1,4.26137550602631,52.0731559690043,783,30,20,35
HLT1213,REI-N112,8,Laan van Meerdervoort 750,NL:Q:32001213,1,4.2570446250078,52.071423691742,784,30,20,35
HLT1214,REI-N112,9,Laan van Meerdervoort 750,NL:Q:32001214,1,4.2556172967802,52.0709929044583,785,30,20,21
HLT1903,REI-N112,10,Laan van Meerdervoort 810,NL:Q:32001903,1,4.25179505688689,52.0694082390614,786,30,20,35
HLT1904,REI-N112,11,Laan van Meerdervoort 857,NL:Q:32001904,1,4.25126629398199,52.0693231394355,787,30,20,35
HLT1428,REI-N112,12,Savornin Lohmanplein 5,NL:Q:32001428,1,4.24575758939678,52.0678802003115,788,20,18,13
HLT1420,REI-N112,13,Savornin Lohmanplein 1,NL:Q:32001420,1,4.2453926446036,52.0671494642636,789,30,26,35
HLT1419,REI-N112,14,Savornin Lohmanplein 1,NL:Q:32001419,1,4.24618517285835,52.0672991695512,790,30,26,35
HLT1424,REI-N113,1,Laan van Meerdervoort 1261,NL:Q:32001424,1,4.23984106101593,52.0654056006305,791,30,20,35
HLT1423,REI-N113,2,Laan van Meerdervoort 1261,NL:Q:32001423,1,4.23941253233791,52.0652818726605,792,20,15,20
HLT1415,REI-N113,3,Laan van Meerdervoort 1631,NL:Q:32001415,1,4.23448954184176,52.0638378135759,793,20,15,20
HLT1416,REI-N113,4,Laan van Meerdervoort 1631,NL:Q:32001416,1,4.23484527974758,52.0639554540524,794,30,20,21
HLT1802,REI-N113,5,Laan van Meerdervoort/Heliotrooplaan,NL:Q:32001802,1,4.23126174059838,52.0627787434137,795,20,15,13
HLT1801,REI-N113,6,Laan van Meerdervoort/Heliotrooplaan,NL:Q:32001801,1,4.23087420092301,52.0626508919001,796,30,20,21
HLT1802,REI-N113,7,Laan van Meerdervoort/Heliotrooplaan,NL:Q:32001802,1,4.23126174059838,52.0627787434137,797,20,15,13
HLT1813,REI-N113,8,Aaltje noorderwierstraat/Mozartlaan,NL:Q:32001813,1,4.23176702229733,52.0607189551488,798,30,20,35
HLT1812,REI-N113,9,Aaltje noorderwierstraat/Mozartlaan,NL:Q:32001812,1,4.23259161699908,52.0587719603277,799,20,15,13
HLT1919,REI-N113,10,Oude Haagweg/Walnootstraat,NL:Q:32001919,1,4.25422616432674,52.0601488670921,800,20,15,13
HLT1920,REI-N113,11,Oude Haagweg/Walnootstraat,NL:Q:32001920,1,4.25530482330714,52.0605709302396,801,20,15,20
HLT1922,REI-N113,12,Loosduinsekade 725,NL:Q:32001922,1,4.26042757667489,52.0629544641501,802,20,15,20
HLT1921,REI-N113,13,Loosduinsekade 725,NL:Q:32001921,1,4.26001262153009,52.062878375424,803,20,15,20
HLT3204,REI-N113,14,Loosduinsekade/Nieuwendamlaan,NL:Q:32003204,1,4.262694,52.063926,804,20,20,20
HLT3203,REI-N113,15,Loosduinsekade/Nieuwendamlaan,NL:Q:32003203,1,4.262493,52.063816,805,20,20,20
HLT3205,REI-N113,16,Loosduinsekade 609,NL:Q:32003205,1,4.26645978342402,52.0653841825349,806,20,15,20
HLT3206,REI-N113,17,Loosduinsekade 609,NL:Q:32003206,1,4.26657567880845,52.0655318034206,807,20,15,20
HLT1915,REI-N113,18,Mient 433,NL:Q:32001915,1,4.25825312305633,52.0671326073238,808,20,15,20
HLT3101,REI-N113,19,Loosduinseweg 486,NL:Q:32003101,1,4.2706841576903,52.0668751045654,809,20,15,13
HLT3102,REI-N114,1,Loosduinseweg 486,NL:Q:32003102,1,4.27110847914211,52.0668791265886,810,20,15,20
HLT3103,REI-N114,2,Loosduinseweg 368,NL:Q:32003103,1,4.27557705566824,52.0684153304045,811,20,18,20
HLT3104,REI-N114,3,Loosduinseweg 359,NL:Q:32003104,1,4.27713687133664,52.0688012799954,812,20,18,20
HLT3107,REI-N114,4,Loosduinsekade 307,NL:Q:32003107,1,4.279025,52.069348,813,20,20,20
HLT3108,REI-N114,5,Loosduinsekade 284,NL:Q:32003108,1,4.280257,52.069656,814,20,20,20
HLT3130,REI-N114,6,Apeldoornselaan 159,NL:Q:32003130,1,4.28179772460977,52.066703983707,815,30,20,35
HLT3129,REI-N114,7,Apeldoornselaan 159,NL:Q:32003129,1,4.28208906021847,52.0669548087595,816,30,20,21
HLT3115,REI-N114,8,Dierenselaan 110,NL:Q:32003115,1,4.28474420965065,52.0665716005259,817,20,15,20
HLT3116,REI-N114,9,Dierenselaan 62,NL:Q:32003116,1,4.28503560811391,52.0667612947791,818,20,15,13
HLT3008,REI-N114,10,Paul Krugerplein 26,NL:Q:32003008,1,4.29019221560805,52.0686296663827,819,20,15,20
HLT3005,REI-N114,11,Paul Krugerplein 26,NL:Q:32003005,1,4.2897529881172,52.0686974850528,820,20,15,20
HLT3006,REI-N114,12,Paul Krugerlaan 172,NL:Q:32003006,1,4.2894514356678,52.0689202936046,821,20,15,13
HLT3007,REI-N114,13,Paul Krugerlaan 172,NL:Q:32003007,1,4.28959400843595,52.0684595984931,822,20,15,13
HLT3002,REI-N114,14,Paul Krugerlaan 8,NL:Q:32003002,1,4.28518198439579,52.0706476241326,823,20,15,20
HLT3001,REI-N114,15,Regentesselaan 388,NL:Q:32003001,1,4.28463659200617,52.0710569018683,824,20,15,20
HLT2003,REI-N115,1,Laan van Meerdervoort 528,NL:Q:32002003,1,4.26668548476375,52.0750070655983,825,20,18,20
HLT2004,REI-N115,2,Laan van Meerdervoort 528,NL:Q:32002004,1,4.26757600141466,52.0752132876932,826,30,26,35
HLT2006,REI-N115,3,Laan van Meerdervoort 450,NL:Q:32002006,1,4.27066108260943,52.0763904431864,827,20,18,20
HLT2005,REI-N115,4,Laan van Meerdervoort 450,NL:Q:32002005,1,4.27092313490338,52.0764702306618,828,20,18,13
HLT2010,REI-N115,5,Laan van Meerdervoort 334D,NL:Q:32002010,1,4.27613103201089,52.0784098138186,829,30,26,35
HLT2011,REI-N115,6,Laan van Meerdervoort 334D,NL:Q:32002011,1,4.27653143510404,52.078441455012,830,30,26,35
HLT1120,REI-N115,7,Laan van Meerdervoort 224,NL:Q:32001120,1,4.28318244828922,52.0805678014127,831,20,18,20
HLT1119,REI-N115,8,Laan van Meerdervoort 224,NL:Q:32001119,1,4.28261549687307,52.0805445091893,832,20,18,13
HLT2202,REI-N115,9,Laan van Meerdervoort 168,NL:Q:32002202,1,4.28693708522128,52.0823717815948,833,20,15,13
HLT2201,REI-N115,10,Laan van Meerdervoort 168,NL:Q:32002201,1,4.28716799702299,52.0821071511064,834,20,15,20
HLT1116,REI-N115,11,Waldeck Pyrmondkade 959,NL:Q:32001116,1,4.28283793364544,52.0855730947396,835,20,15,13
HLT1114,REI-N115,12,Groot Hertoginnelaan/Danckersstraat,NL:Q:32001114,1,4.28264124444967,52.0857117021584,836,20,15,20
HLT1115,REI-N115,13,Stadhouderslaan 2,NL:Q:32001115,1,4.28377165350299,52.084434286576,837,20,15,20
HLT1109,REI-N115,14,Groothertoginnelaan,NL:Q:32001109,1,4.27752690971781,52.0824184882824,838,20,15,20
HLT1108,REI-N115,15,Groothertoginnelaan,NL:Q:32001108,1,4.27692826835316,52.0825539735308,839,20,15,13
HLT2101,REI-N115,16,Conradkade 204,NL:Q:32002101,1,4.28407568359948,52.0806121239228,840,20,15,20
HLT2102,REI-N115,17,Conradkade 169,NL:Q:32002102,1,4.28436095881858,52.0803302693843,841,20,15,20
HLT1121,REI-N115,18,Kon. Emmakade 152B,NL:Q:32001121,1,4.28832059691848,52.081223995714,842,20,15,13
HLT1122,REI-N115,19,Kon. Emmakade 152B,NL:Q:32001122,1,4.28807976950059,52.0815426573226,843,20,15,13
HLT2106,REI-N116,1,Conradkade 36B,NL:Q:32002106,1,4.28685620237912,52.0786641915949,844,20,15,20
HLT2105,REI-N116,2,Conradkade 36B,NL:Q:32002105,1,4.28641744362911,52.0788272838902,845,20,15,13
HLT2212,REI-N116,3,Waldeck Pyrmondkade 116,NL:Q:32002212,1,4.2924911020294,52.0783438996098,846,30,26,35
HLT2213,REI-N116,4,Waldeck Pyrmondkade 116,NL:Q:32002213,1,4.29268462668115,52.0780562953435,847,30,26,35
HLT2211,REI-N116,5,Zoutmanstraat 63B,NL:Q:32002211,1,4.29211179134234,52.0838659045251,848,20,15,20
HLT2210,REI-N116,6,Zoutmanstraat 50,NL:Q:32002210,1,4.2917259399045,52.0836775371527,849,20,15,20
HLT2216,REI-N116,7,Vondelstraat 248,NL:Q:32002216,1,4.29724682595469,52.0805205815206,850,20,18,20
HLT2217,REI-N116,8,Vondelstraat 248,NL:Q:32002217,1,4.29764073322872,52.0804108177031,851,20,18,13
HLT2801,REI-N116,9,Bilderdijkstraat 4,NL:Q:32002801,1,4.3037775928451,52.0787161138995,852,20,15,13
HLT2802,REI-N116,10,Torenstraat 446,NL:Q:32002802,1,4.30428214908008,52.0785607423589,853,20,15,20
HLT2806,REI-N116,11,Kneuterdijk 1,NL:Q:32002806,1,4.31099344641348,52.0805263659409,854,20,18,20
HLT2805,REI-N116,12,Kneuterdijk 1,NL:Q:32002805,1,4.31052120390659,52.0804469286304,855,20,18,20
HLT2804,REI-N116,13,Kneuterdijk 3,NL:Q:32002804,1,4.30965005172926,52.0803314263647,856,20,15,13
HLT2803,REI-N116,14,Kneuterdijk 3,NL:Q:32002803,1,4.30911230166878,52.0810076738751,857,20,15,13
HLT2306,REI-N116,15,Alexanderstraat 5,NL:Q:32002306,1,4.30487953968572,52.0881653341001,858,20,18,20
HLT2305,REI-N116,16,Alexanderstraat 5,NL:Q:32002305,1,4.30603573940636,52.0851616668743,859,20,18,20
