ID_MAXIMO,Route,Order,Night_shift,longitude,latitude,ID,Service_time
HLS0367,7,27,0,4.347509,52.09932,70,8.0
HLS0365,7,28,0,4.358149,52.105005,71,8.0
HLS0368,7,29,0,4.346273,52.099103,72,15.0
HLS0364,7,30,0,4.334929,52.094274,73,8.0
HLS0363,7,31,0,4.329667,52.09216,154,8.0
HLS0363,7,32,0,4.329667,52.09216,74,8.0
HLS0184,8,1,0,4.283969,52.034491,26,15.0
HLS0155,8,2,0,4.285972,52.031265,27,15.0
HLS0156,8,3,0,4.286533,52.031549,36,15.0
HLS0185,8,4,0,4.284155,52.03461,37,15.0
HLS0142,8,5,0,4.30322,52.047793,47,15.0
HLS0135,8,6,0,4.298769,52.051564,313,15.0
HLS0209,8,7,0,4.293086,52.059769,349,8.0
HLS0208,8,8,0,4.293286,52.059989,350,8.0
HLS0159,8,9,0,4.297677,52.061091,351,15.0
HLS0160,8,10,0,4.297795,52.061056,352,15.0
HLS0145,8,11,0,4.300864,52.062576,353,25.0
HLT2909,8,12,0,4.29988572911518,52.0695292616339,356,15.0
HLT2910,8,13,0,4.30018187767599,52.0696457209712,357,15.0
HLS0154,8,14,0,4.301586,52.069495,355,8.0
HLS0153,8,15,0,4.30153,52.069387,354,8.0
HLT3858,8,16,0,4.31476386024955,52.0647737440185,103,15.0
HLT3857,8,17,0,4.31534220608393,52.0650114218305,104,15.0
HLT3860,8,18,0,4.31860823810236,52.0669240153178,105,8.0
HLT3859,8,19,0,4.31862063254475,52.0667390942887,106,15.0
HLT3847,8,20,0,4.3226077914308,52.068526848567,107,45.0
HLT3905,8,21,0,4.33705246394757,52.0689586013162,55,15.0
HLS0203,9,1,1,4.301737,52.018755,32,15.0
HLS0199,9,2,1,4.296792,52.020822,33,15.0
HLT4005,9,3,1,4.29406798240413,52.0229359150097,713,15.0
HLS0162,9,4,1,4.293806,52.023167,34,15.0
HLS0195,9,5,1,4.289974,52.026727,35,15.0
HLT4010,9,6,1,4.28596109888534,52.0316424774166,710,15.0
HLT4009,9,7,1,4.28602077631706,52.0312897728364,711,15.0
