ID_MAXIMO,first_order,n_visits,Route,Order,Name,Dova_code,Night_shift,longitude,latitude,ID,abri,Service_time
HLT2106,1,1,REI-N116,2,Conradkade 36B,NL:Q:32002106,1,4.28685620237912,52.0786641915949,840,1,20
HLT2210,8,1,REI-N116,3,Zoutmanstraat 50,NL:Q:32002210,1,4.2917259399045,52.0836775371527,841,0,10
HLT2211,7,1,REI-N116,4,Zoutmanstraat 63B,NL:Q:32002211,1,4.29211179134234,52.0838659045251,842,0,10
HLT2212,3,2,REI-N116,5,Waldeck Pyrmondkade 116,NL:Q:32002212,1,4.2924911020294,52.0783438996098,843,1,35
HLT2213,5,2,REI-N116,6,Waldeck Pyrmondkade 116,NL:Q:32002213,1,4.29268462668115,52.0780562953435,844,1,35
HLT2216,9,1,REI-N116,7,Vondelstraat 248,NL:Q:32002216,1,4.29724682595469,52.0805205815206,845,1,20
HLT2217,10,1,REI-N116,8,Vondelstraat 248,NL:Q:32002217,1,4.29764073322872,52.0804108177031,846,0,10
HLT2301,20,2,REI-N116,9,Alexanderstraat 25,NL:Q:32002301,1,4.30368833598604,52.0872714758825,847,1,35
HLT2302,22,1,REI-N116,10,Alexanderstraat 25,NL:Q:32002302,1,4.30369781268314,52.0874502735936,848,1,20
HLT2305,18,1,REI-N116,11,Alexanderstraat 5,NL:Q:32002305,1,4.30603573940636,52.0851616668743,849,1,20
HLT2306,17,1,REI-N116,12,Alexanderstraat 5,NL:Q:32002306,1,4.30487953968572,52.0881653341001,850,0,10
HLT2308,19,1,REI-N116,13,Alexanderstraat 5,NL:Q:32002308,1,4.30615973125419,52.0848647684912,851,1,20
HLT2801,11,1,REI-N116,14,Bilderdijkstraat 4,NL:Q:32002801,1,4.3037775928451,52.0787161138995,852,1,20
HLT2802,12,1,REI-N116,15,Torenstraat 446,NL:Q:32002802,1,4.30428214908008,52.0785607423589,853,1,20
HLT2803,16,1,REI-N116,16,Kneuterdijk 3,NL:Q:32002803,1,4.30911230166878,52.0810076738751,854,1,20
HLT2804,15,1,REI-N116,17,Kneuterdijk 3,NL:Q:32002804,1,4.30965005172926,52.0803314263647,855,1,20
HLT2805,14,1,REI-N116,18,Kneuterdijk 1,NL:Q:32002805,1,4.31052120390659,52.0804469286304,856,1,20
HLT2806,13,1,REI-N116,19,Kneuterdijk 1,NL:Q:32002806,1,4.31099344641348,52.0805263659409,857,0,10
HLT0507,7,1,REI-N117,1,Scheveningseweg/Carnegieplein,NL:Q:32000507,1,4.297872,52.08725,858,1,20
HLT0508,5,1,REI-N117,2,Scheveningseweg/Carnegieplein,NL:Q:32000508,1,4.298133,52.087288,859,0,10
HLT0509,6,1,REI-N117,3,Scheveningseweg/Carnegieplein,NL:Q:32000509,1,4.29901,52.087251,860,0,10
HLT0921,1,1,REI-N117,4,Scheveningseweg 44,NL:Q:32000921,1,4.285975,52.096308,861,0,10
HLT0922,2,1,REI-N117,5,Scheveningseweg 44,NL:Q:32000922,1,4.28617,52.096103,862,0,10
HLT1001,3,1,REI-N117,6,Scheveningseweg/Adriaan Goekooplaan,NL:Q:32001001,1,4.29007124343349,52.0929055257897,863,0,10
HLT1002,4,1,REI-N117,7,Scheveningseweg/Adriaan Goekooplaan,NL:Q:32001002,1,4.28989421626714,52.0932109006282,864,0,10
HLT2832,8,2,REI-N117,8,Spui 29,NL:Q:32002832,1,4.31451922044626,52.0778168554711,865,1,35
HLT2833,10,2,REI-N117,9,Spui 29,NL:Q:32002833,1,4.31391700558511,52.0783222818193,866,0,15
HLT2851,12,2,REI-N117,10,Spui 279,NL:Q:32002851,1,4.31942599757744,52.0751942881006,867,0,15
HLT2908,23,2,REI-N117,11,De heemstraat 14,NL:Q:32002908,1,4.29589548751943,52.0680768036764,868,1,35
HLT2911,21,1,REI-N117,12,Hobbemaplein 8,NL:Q:32002911,1,4.2978166457898,52.0669871709204,869,1,20
HLT2912,22,1,REI-N117,13,Hobbemaplein 8,NL:Q:32002912,1,4.29813618717973,52.0671015869102,870,1,20
HLT2919,14,2,REI-N117,14,De heemstraat 432,NL:Q:32002919,1,4.30086783315109,52.0633487916112,871,1,35
HLT2931,18,2,REI-N117,15,De heemstraat 168,NL:Q:32002931,1,4.29785211885518,52.0665479872153,872,1,35
HLT2932,16,3,REI-N117,16,De heemstraat 168,NL:Q:32002932,1,4.29803447053404,52.0661873862651,873,1,50
HLT2818,13,1,REI-N118,1,Gravenstraat/Achterom,NL:Q:32002818,1,4.30943079705871,52.0781938015112,874,0,10
HLT2819,14,1,REI-N118,2,Gravenstraat/Achterom,NL:Q:32002819,1,4.30880789899222,52.0778470978756,875,0,10
HLT2820,5,2,REI-N118,3,Lijnbaan 96,NL:Q:32002820,1,4.29920311596587,52.0732866648799,876,1,35
HLT2821,7,1,REI-N118,4,Prinsengracht 64,NL:Q:32002821,1,4.30313565251386,52.0735136267444,877,1,20
HLT2822,3,2,REI-N118,5,Lijnbaan 96,NL:Q:32002822,1,4.29962456273991,52.0726116890562,878,1,35
HLT2823,11,2,REI-N118,6,Prinsengracht 64,NL:Q:32002823,1,4.30461894534549,52.0738405531036,879,1,35
HLT2824,9,2,REI-N118,7,Prinsengracht 64,NL:Q:32002824,1,4.30357370717929,52.0736092257748,880,1,35
HLT2825,18,1,REI-N118,8,Brouwersgracht 11,NL:Q:32002825,1,4.30580331593658,52.0730302725327,881,0,10
HLT2826,17,1,REI-N118,9,Brouwersgracht 11,NL:Q:32002826,1,4.30533818485168,52.073735331654,882,1,20
HLT2828,15,2,REI-N118,10,Prinsengracht 19,NL:Q:32002828,1,4.30742433823409,52.0750057343175,883,1,35
HLT2875,8,1,REI-N118,11,Prinsengracht 64,NL:Q:32002875,1,4.30385727528728,52.0735100182807,884,1,20
HLT2915,22,1,REI-N118,12,Paletplein 84,NL:Q:32002915,1,4.30293087196675,52.0688248192272,885,0,10
HLT2916,21,1,REI-N118,13,Paletplein 84,NL:Q:32002916,1,4.30250206144108,52.0687964216708,886,0,10
HLT2917,19,1,REI-N118,14,Hobbemastraat 42D,NL:Q:32002917,1,4.30732470016771,52.0703067384793,887,1,20
HLT2918,20,1,REI-N118,15,Hobbemastraat 42D,NL:Q:32002918,1,4.30696997485257,52.0702800558138,888,1,20
HLT2934,2,1,REI-N118,16,De heemstraat 198,NL:Q:32002934,1,4.294348900516,52.0696516803254,889,0,10
HLT2935,1,1,REI-N118,17,Delftselaan/Herman Costerstraat,NL:Q:32002935,1,4.29411872081483,52.0685061712753,890,1,20
HLT2901,14,1,REI-N119,1,Tripstraat 101,NL:Q:32002901,1,4.29165485674974,52.0732868854276,891,1,20
HLT2902,13,1,REI-N119,2,Tripstraat 101,NL:Q:32002902,1,4.29163895337862,52.0730381923441,892,0,10
HLT2903,17,2,REI-N119,3,Loosduinsekade 79,NL:Q:32002903,1,4.29233610024431,52.0729876009843,893,1,35
HLT2904,15,2,REI-N119,4,Loosduinsekade 79,NL:Q:32002904,1,4.29336264519704,52.0731220821988,894,1,35
HLT3003,9,2,REI-N119,5,Loosduinsekade 187,NL:Q:32003003,1,4.28528489466203,52.0709703839137,895,1,35
HLT3004,11,2,REI-N119,6,Loosduinsekade 187,NL:Q:32003004,1,4.28629579374744,52.071145230252,896,1,35
HLT3109,5,2,REI-N119,7,Escamplaan 100,NL:Q:32003109,1,4.27735565499042,52.064685567035,897,1,35
HLT3110,7,2,REI-N119,8,Escamplaan 100,NL:Q:32003110,1,4.27679163721481,52.0646110365272,898,1,35
HLT3213,1,2,REI-N119,9,Escamplaan 106,NL:Q:32003213,1,4.27025394396136,52.0620242486526,899,1,35
HLT3214,3,2,REI-N119,10,Escamplaan 106,NL:Q:32003214,1,4.27075592073027,52.0621872123039,900,1,35
HLS0200,4,1,REI-N120,1,Prins Clauslaan 8,NL:Q:42018101,1,4.328519,52.082702,901,0,10
HLS0201,3,1,REI-N120,2,Bezuidenhoutseweg 67,NL:Q:42018102,1,4.326885,52.083326,902,0,10
HLT2706,21,2,REI-N120,3,Rijswijkseweg 19,NL:Q:32002706,1,4.32437,52.071887,903,1,35
HLT2711,2,1,REI-N120,4,Weteringplein 17,NL:Q:32002711,1,4.32811077721346,52.0751539685896,904,1,20
HLT2712,1,1,REI-N120,5,Weteringplein 17,NL:Q:32002712,1,4.32826349303679,52.0754389175972,905,1,20
HLT2871,9,2,REI-N120,6,Schedeldoekshaven 592,NL:Q:32002871,1,4.32325560403187,52.0791908978823,906,0,15
HLT2872,5,4,REI-N120,7,Schedeldoekshaven 592,NL:Q:32002872,1,4.32403155918895,52.0793821712023,907,1,65
HLT2921,16,2,REI-N120,8,Fruitweg 2,NL:Q:32002921,1,4.3083905418252,52.0614889846544,908,0,15
HLT2922,18,3,REI-N120,9,Fruitweg 2,NL:Q:32002922,1,4.30929550468393,52.0615763714944,909,1,50
HLT2924,15,1,REI-N120,10,Fruitweg 2,NL:Q:32002924,1,4.30938797801223,52.061490925532,910,1,20
HLT2927,13,2,REI-N120,11,Parallelweg 111,NL:Q:32002927,1,4.31493321099476,52.0662067081426,911,1,35
HLT2928,11,2,REI-N120,12,Parallelweg 111,NL:Q:32002928,1,4.31475339727651,52.0659175674772,912,1,35
HLT2604,10,1,REI-N121,1,Rijnstraat 8,NL:Q:32002604,1,4.32328502360524,52.0805050567251,913,1,20
HLT2705,8,1,REI-N121,2,Rijswijkseplein 42,NL:Q:32002705,1,4.324626,52.071548,914,0,10
HLT2706,9,1,REI-N121,3,Rijswijkseplein 42,NL:Q:32002706,1,4.32437,52.071887,915,1,20
HLT2707,6,1,REI-N121,4,Weteringkade 15,NL:Q:32002707,1,4.32451133450616,52.0732546151941,916,1,20
HLT2708,5,1,REI-N121,5,Weteringkade 15,NL:Q:32002708,1,4.3250757524626,52.0731929598394,917,1,20
HLT2709,2,1,REI-N121,6,Rijswijkseweg 155,NL:Q:32012706,1,4.32650293078902,52.0695560304559,918,0,10
HLT2710,1,1,REI-N121,7,Rijswijkseweg 84,NL:Q:32012706,1,4.32539118864927,52.0708566604853,919,0,10
HLT2715,7,1,REI-N121,8,Weteringkade 15,NL:Q:32002715,1,4.3233640371818,52.0724853827767,920,1,20
HLT2862,11,1,REI-N121,9,Kalvermarkt 34,NL:Q:32002862,1,4.31677521758497,52.0780949005159,921,1,20
HLT2863,12,1,REI-N121,10,Kalvermarkt 34,NL:Q:32002863,1,4.31599193216493,52.0779682309886,922,0,10
HLT3846,4,1,REI-N121,11,Waldorpstraat 80,NL:Q:32003846,1,4.32281645693872,52.0687325197534,923,0,10
HLT3847,3,1,REI-N121,12,Waldorpstraat 80,NL:Q:32003847,1,4.3226077914308,52.068526848567,924,1,20
HLT0202,15,1,REI-N122,1,Gevers Deynootweg 662,NL:Q:32000202,1,4.28362,52.113077,925,1,20
HLT0203,22,1,REI-N122,2,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NA,1,4.288501,52.116663,926,1,20
HLT0204,16,1,REI-N122,3,Gevers Deynootweg 662,NL:Q:32000204,1,4.2838323827641,52.113566970972,927,1,20
HLT0207,23,1,REI-N122,4,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32000207,1,4.289232,52.115844,928,0,10
HLT0211,24,1,REI-N122,5,Zwarte Pad,NL:Q:32000211,1,4.288233,52.11667,929,1,20
HLT0212,18,1,REI-N122,6,zwarte pad,NL:Q:32000212,1,4.289282,52.116761,930,0,10
HLT0213,17,1,REI-N122,7,zwarte pad,NL:Q:32000213,1,4.28931,52.116806,931,0,10
HLT0214,19,1,REI-N122,8,zwarte pad,NL:Q:32000214,1,4.289382,52.116843,932,0,10
HLT0215,20,1,REI-N122,9,zwarte pad,NL:Q:32000215,1,4.28941,52.116897,933,0,10
HLT0216,21,1,REI-N122,10,zwarte pad,NL:Q:32000216,1,4.289453,52.116942,934,0,10
HLT0227,7,1,REI-N122,11,DoorniksestraatPompstationweg,NL:Q:32000227,1,4.30066410479831,52.1072844019843,935,1,20
HLT0228,8,1,REI-N122,12,DoorniksestraatPompstationweg,NL:Q:32000228,1,4.30122502827883,52.1067879367038,936,1,20
HLT0305,5,1,REI-N122,13,Pompstationweg 7,NL:Q:32000305,1,4.30097423457466,52.1027728036548,937,0,10
HLT0306,6,1,REI-N122,14,Pompstationweg 7,NL:Q:32000306,1,4.30138202257336,52.1031613720894,938,0,10
HLT0311,3,1,REI-N122,15,Plesmanweg 20,NL:Q:32000311,1,4.30126124557253,52.1003604130588,939,1,20
HLT0312,4,1,REI-N122,16,Plesmanweg 20,NL:Q:32000312,1,4.30148787975103,52.1007369246396,940,1,20
HLT0702,10,1,REI-N122,17,Badhuiskade 4C,NL:Q:32000702,1,4.27720791645998,52.107691316095,941,0,10
HLT0703,9,1,REI-N122,18,Badhuiskade 4C,NL:Q:32000703,1,4.2771075162535,52.1079951946561,942,1,20
HLT0706,12,1,REI-N122,19,Gevers Deynootweg 59,NL:Q:32000706,1,4.28074796560509,52.1111752787205,943,1,20
HLT0707,11,1,REI-N122,20,Gevers Deynootweg 59,NL:Q:32000707,1,4.28101729092274,52.111205161409,944,1,20
HLT0749,13,1,REI-N122,21,Geversdeynootweg,NL:Q:32000749,1,4.28052594374643,52.1110008280486,945,1,20
HLT0750,15,1,REI-N122,22,Geversdeynootweg,NL:Q:32000750,1,4.28083599550796,52.1110936227691,946,1,20
HLT3801,1,1,REI-N122,23,Rijswijkseweg 59,NL:Q:32003801,1,4.32774757388169,52.06822467169,947,0,10
HLT3802,2,1,REI-N122,24,Rijswijkseweg 59,NL:Q:32003802,1,4.32794628056496,52.0679019649761,948,1,20
HLT0801,1,1,REI-N123,1,Markenseplein 20,NL:Q:32000801,1,4.252349,52.08771,949,1,20
HLT0802,3,1,REI-N123,2,Markenseplein 20,NL:Q:32000802,1,4.252527,52.088161,950,0,10
HLT0805,5,1,REI-N123,3,Duivelandsestraat 7,NL:Q:32000805,1,4.255965,52.0861,951,1,20
HLT0806,6,1,REI-N123,4,Duivelandsestraat 7,NL:Q:32000806,1,4.255624,52.086294,952,0,10
HLT0809,2,1,REI-N123,5,Markenseplein 20,NL:Q:32000809,1,4.252376,52.087791,953,1,20
HLT0811,4,1,REI-N123,6,Markenseplein 20,NL:Q:32000811,1,4.25237372954615,52.0877308302979,954,1,20
HLT1205,9,1,REI-N123,7,Nieboerweg 241,NL:Q:32001205,1,4.26007817401344,52.0804137166609,955,1,20
HLT1206,10,1,REI-N123,8,Nieboerweg 241,NL:Q:32001206,1,4.26041744342401,52.0802084221086,956,1,20
HLT1211,11,1,REI-N123,9,Goudenregenstraat 170,NL:Q:32001211,1,4.26381920345304,52.0766044367726,957,1,20
HLT1212,12,1,REI-N123,10,Goudenregenstraat 66,NL:Q:32001212,1,4.26414178534703,52.0764444199528,958,1,20
HLT1301,8,1,REI-N123,11,Nieboerweg 202,NL:Q:32001301,1,4.25747708767903,52.0850836547605,959,0,10
HLT1302,7,1,REI-N123,12,Nieboerweg 202,NL:Q:32001302,1,4.2583029190032,52.0843329164547,960,1,20
HLT2007,13,1,REI-N123,13,Edisonstraat 145,NL:Q:32002007,1,4.27196717188878,52.0765475363912,961,1,20
HLT2008,14,1,REI-N123,14,Edisonstraat 145,NL:Q:32002008,1,4.27228439332052,52.0764040219867,962,1,20
HLT2015,15,1,REI-N123,15,Edisonstraat 5,NL:Q:32002015,1,4.27498,52.076007,963,1,20
HLT2016,16,1,REI-N123,16,Edisonstraat 15,NL:Q:32002016,1,4.27552,52.076012,964,1,20
HLT2103,18,1,REI-N123,17,Beeklaan 262,NL:Q:32002103,1,4.27994465741407,52.0756933546766,965,1,20
HLT2104,17,1,REI-N123,18,Beeklaan 263,NL:Q:32002104,1,4.28003852588757,52.0754371575503,966,1,20
HLT2107,19,1,REI-N123,19,Beeklaan 185A,NL:Q:32002107,1,4.28141979160522,52.0739696784526,967,0,10
HLT2108,20,1,REI-N123,20,Beeklaan 151,NL:Q:32002108,1,4.28171420219583,52.0734483970242,968,1,20
HLS0011,3,1,REI-N201,1,Gandhilaan 59 Delft,NL:Q:42000701,1,4.350254,51.980909,969,0,10
HLS0388,16,1,REI-N201,2,Westlandseweg 51 Delft,NL:Q:42003902,1,4.354358,52.002464,970,0,10
HLS0389,17,2,REI-N201,3,Westlandseweg 51 Delft,NL:Q:42003901,1,4.353549,52.002179,971,0,15
HLT9103,15,1,REI-N201,4,Papsouwselaan 131 Delft,NL:Q:42003201,1,4.35471495962988,51.9988797312424,972,0,10
HLT9104,14,1,REI-N201,5,Papsouwselaan 131 Delft,NL:Q:42003202,1,4.35476511156093,51.9992922928571,973,0,10
HLT9107,11,1,REI-N201,6,Buitenhofdreef 17 Delft,NL:Q:32009107,1,4.34438170807049,51.9951163875405,974,0,10
HLT9108,10,1,REI-N201,7,Buitenhofdreef 17 Delft,NL:Q:32009108,1,4.34451576358489,51.9950159296487,975,0,10
HLT9109,9,1,REI-N201,8,Buitenhofdreef/Van der Slootsingel Delft,NL:Q:32009109,1,4.34440678289589,51.989599417029,976,0,10
HLT9110,8,1,REI-N201,9,Buitenhofdreef/Van der SlootsingelDelft,NL:Q:32009110,1,4.3445546140956,51.9904382380822,977,0,10
HLT9111,7,1,REI-N201,10,Sadatweg 2 Delft,NL:Q:32009111,1,4.34340908642432,51.984492451082,978,0,10
HLT9112,6,1,REI-N201,11,Sadatweg 2 Delft,NL:Q:32009112,1,4.34386984598392,51.9844555740439,979,0,10
HLT9113,5,1,REI-N201,12,Afrikalaan 108 Delft,NL:Q:32009113,1,4.34185550161043,51.9805589184495,980,0,10
HLT9114,4,1,REI-N201,13,Afrikalaan 160 Delft,NL:Q:32009114,1,4.34172475095003,51.9812835003891,981,0,10
HLT9115,1,1,REI-N201,14,Gandhilaan 59 Delft,NL:Q:32009115,1,4.3503384386654,51.9807166048806,982,0,10
HLT9117,2,1,REI-N201,15,Gandhilaan 59 Delft,NL:Q:32009117,1,4.34984114131405,51.9807282029349,983,0,10
HLT9136,12,1,REI-N201,16,Martinus Nijhofflaan/Aart van der Leeuw Delftlaan,NL:Q:32009136,1,4.34964855010991,51.9963181966809,984,0,10
HLT9137,13,1,REI-N201,17,Martinus Nijhofflaan/Aart van der Leeuw Delftlaan,NL:Q:32009137,1,4.35095978841503,51.9964440182983,985,0,10
HLS0055,1,1,REI-N202,1,michiel de ruyterweg Delft,NL:Q:42003601,1,4.356705,51.992229,986,0,10
HLS0116,3,1,REI-N202,2,Zuidwal Delft,NL:Q:42007801,1,4.364431,52.008413,987,0,10
HLS0117,4,1,REI-N202,3,Zuidwal Delft,NL:Q:42007802,1,4.363506,52.008108,988,0,10
HLS0390,2,1,REI-N202,4,michiel de ruyterweg Delft,NL:Q:42003602,1,4.356705,51.992229,989,0,10
HLT9003,12,1,REI-N202,5,Vrijebanselaan 55 Delft,NL:Q:32009003,1,4.35150469184953,52.0237858746867,990,0,10
HLT9004,13,1,REI-N202,6,Vrijebanselaan 55 Delft,NL:Q:32009004,1,4.35152274890028,52.0239712641758,991,0,10
HLT9005,10,1,REI-N202,7,Spoorsingel 89 Delft,NL:Q:32009005,1,4.35228215083707,52.0172184527924,992,0,10
HLT9006,11,1,REI-N202,8,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32009006,1,4.35269675363325,52.0174807751163,993,0,10
HLT9009,9,1,REI-N202,9,Spoorsingel 89 Delft,NL:Q:32009009,1,4.35348555332166,52.0117399481645,994,0,10
HLT9010,8,1,REI-N202,10,Spoorsingel 89 Delft,NL:Q:32009010,1,4.35338660514552,52.0120082910084,995,0,10
HLT9017,5,1,REI-N202,11,Westvest/Stationsplein Delft,NL:Q:32009017,1,4.35748072231318,52.0073405197168,996,0,10
HLT9018,6,2,REI-N202,12,Westvest/Stationsplein Delft,NL:Q:32009018,1,4.35704690017701,52.0080730919735,997,0,15
