,OBJECTID,ID_MAXIMO,AREACODE,HALTENAAM,NLQNR,INSTAP_PWD_NOV_ALLE_PERRONS_19,MAX_INSTAP_PWD_DRUKSTE_UUR_19,MAX_INSTAP_PWD_24,MAAND_MAX_PWD_24,MAX_INSTAP_PWD_DRUKSTE_UUR_24,MAX_INSTAP_PER_UUR_24,UUR_MAX_24,MAAND_UUR_MAX_PWD_24,INSTAP_PWD_REF_MAAND,LIJNEN,BASIS,PLUS,TOP_,CATEGORIE,CODE_CATEGORIE,CODE_OVERSTAP,CODE_RECREATIE,CODE_WIJK,CODE_SEIZOEN,CODE_VISUALISATIE,CRITERIUM_OVERSTAP,CRITERIUM_RECREATIE,CRITERIUM_WIJK,CRITERIUM_SEIZOEN,AANTAL_INWONERS,INSTAPPERS,INST_INW,latitude,longitude
809,1393,HLT9815,9814,Nootdorp Centrum,NL:Q:32009815,669.0,124.0,76,1706745600000,57,7,7,1706745600000,564.0,15,3.0,,,3.0,3,0,0,1,0,30010,,,Supermarkt + bibliotheek <200m,,3015.0,133.761905,0.0444,52.0453290600326,4.39283707200577
810,1394,HLT2682,2682,Laan van NOI,NL:Q:32002682,4442.0,532.0,2145,1709251200000,493,17,17,1709251200000,4260.0,1934-04-03 00:00:00,,2.0,1.0,1.0,1,1,0,0,0,11000,"% HTM-overstappers, Treinstation <250m, P&R <100m",,,,3746.0,592.904762,0.1583,52.0789543060234,4.34280218539367
811,1395,HLT7611,7611,Voorburg 't Loo,NL:Q:32007611,1112.0,138.0,520,1706745600000,83,8,8,1704067200000,1154.0,1934-04-03 00:00:00,3.0,,,3.0,3,0,0,1,0,30010,,,Instappers/inwoners ochtendspits,,3183.0,245.619048,0.0772,52.0822452722959,4.36547304793848
812,1396,HLT8103,8103,Centrum-West,NL:Q:32008103,4113.0,420.0,1327,1717200000000,197,16,16,1725148800000,3549.0,1934-04-03 00:00:00,,2.0,1.0,1.0,1,1,1,1,0,11110,% HTM-overstappers,,Aan fietsroute,,2877.0,614.666667,0.2136,52.0605981757231,4.48371060466502
813,1397,HLT8107,8107,Palenstein,NL:Q:32008107,1883.0,401.0,568,1730419200000,144,15,15,1730419200000,1470.0,1934-04-03 00:00:00,,2.0,,2.0,2,0,0,1,0,20010,,,Instappers/inwoners ochtendspits,,2417.0,224.380952,0.0928,52.0596761837689,4.50695259185318
814,1398,HLT8111,8111,Leidsewallen,NL:Q:32008111,926.0,188.0,488,1717200000000,77,8,8,1717200000000,771.0,3,,2.0,,2.0,2,0,0,0,0,20000,,,,,4484.0,276.619048,0.0617,52.0690351888326,4.50962765910446
815,1399,HLT8115,8115,Buytenwegh,NL:Q:32008115,430.0,43.0,293,1717200000000,38,8,8,1711929600000,407.0,3,3.0,,,3.0,3,0,0,0,0,30000,,,,,4473.0,82.238095,0.0184,52.0667041970802,4.47836063729346
816,1400,HLT8119,8119,Meerzicht,NL:Q:32008119,569.0,88.0,396,1717200000000,46,8,8,1717200000000,606.0,3,3.0,,,3.0,3,0,0,0,0,30000,,,,,4883.0,111.142857,0.0228,52.0553756413936,4.46985667114518
817,1401,HLT8123,8123,Delftsewallen,NL:Q:32008123,164.0,20.0,124,1717200000000,34,15,15,1719792000000,155.0,3,3.0,,,3.0,3,0,0,0,0,30000,,,,,2225.0,20.904762,0.0094,52.0509576961824,4.48731599132966
818,1402,HLT8127,8103,Centrum-West,NL:Q:32008127,4113.0,420.0,287,1711929600000,48,20,20,1727740800000,3549.0,3,,2.0,1.0,1.0,1,1,1,1,0,11110,% HTM-overstappers,,Aan fietsroute,,2877.0,614.666667,0.2136,52.0605504527102,4.483433483232
819,1403,HLT8131,8130,Oosterheem,NL:Q:32008131,1186.0,267.0,1045,1730419200000,246,8,8,1727740800000,1026.0,1934-04-01 00:00:00,,2.0,,2.0,2,0,0,1,0,20010,,,"Supermarkt + bibliotheek <200m, Instappers/inwoners ochtendspits",,4476.0,334.666667,0.0748,52.0606381795534,4.54258859312484
820,1404,HLT8137,8137,Lansingerland-Zoetermeer,NL:Q:32008137,709.0,122.0,1143,1711929600000,193,7,7,1711929600000,815.0,1934-04-01 00:00:00,3.0,,,3.0,3,1,0,0,0,31000,"Treinstation <250m, P&R <100m",,,,1.0,120.238095,120.2381,52.0413773312753,4.51906256093653
821,1405,HLT9596,9596,Leidschenveen,NL:Q:32009596,5410.0,574.0,2381,1725148800000,346,17,17,1727740800000,4898.0,1934-04-03 00:00:00,,2.0,1.0,1.0,1,1,0,1,0,11010,% HTM-overstappers,,Supermarkt + bibliotheek <200m,,2860.0,917.142857,0.3207,52.064772189496,4.40020095532625
